-8.97857917e-01,4.25164599e-01,0
9.36513788e-02,1.02867888e+00,0
1.09749772e+00,-5.76388954e-01,1
1.10023258e+00,-4.50572093e-01,1
-5.89250748e-01,7.30317866e-01,0
-8.40177541e-01,5.96873716e-01,0
5.10266380e-01,8.14517552e-01,0
9.32784271e-01,2.80830355e-01,0
6.00812366e-01,-4.38301957e-01,1
6.79025239e-01,6.76741553e-01,0
-5.87310063e-03,3.44080104e-01,1
-3.11099300e-01,9.10662841e-01,0
5.25533595e-01,-3.72882649e-01,1
1.37544667e+00,-3.43815216e-01,1
1.03097435e+00,6.61191044e-02,0
1.05583378e+00,5.74749104e-02,0
-7.59290618e-01,5.33870973e-01,0
-1.02304136e+00,1.53626154e-01,0
1.65566490e-01,1.04625219e+00,0
-3.07348100e-01,1.06171494e+00,0
6.55178382e-01,-3.88010238e-01,1
9.78534208e-01,2.22256589e-01,0
-6.40782125e-01,7.65546540e-01,0
-7.07887364e-01,6.25508336e-01,0
1.47893250e+00,-2.35544950e-01,1
1.12027163e-01,1.02499159e+00,0
7.03890443e-02,1.00777689e-01,1
1.90427977e+00,-2.52666681e-02,1
1.95142952e-01,9.83087592e-01,0
-9.63577322e-01,2.31513205e-01,0
1.18203891e+00,-5.36588363e-01,1
-6.51597540e-01,7.70500179e-01,0
-4.84918904e-01,8.51531610e-01,0
9.71361156e-03,5.66254077e-01,1
3.18487649e-01,-1.82837687e-01,1
8.85301215e-01,4.94638748e-01,0
1.26815462e+00,-4.74970169e-01,1
-6.78036980e-01,6.47998395e-01,0
-9.05010320e-01,3.62276123e-01,0
-1.03710694e+00,-4.24342835e-04,0
1.36420949e+00,-3.38750432e-01,1
-1.01375839e+00,3.47486056e-02,0
5.86512640e-01,7.98372740e-01,0
1.56036741e-01,1.99731684e-02,1
8.92751470e-01,4.42390293e-01,0
1.81066438e+00,3.42845644e-04,1
1.31807003e+00,-4.93291617e-01,1
-7.78138786e-01,5.80273222e-01,0
-9.27427178e-01,2.34153470e-01,0
3.58359605e-01,1.02680328e+00,0
4.13435720e-01,-3.36407647e-01,1
2.21168873e-01,-1.72576299e-01,1
2.69672556e-02,3.88590336e-01,1
1.77962653e+00,-2.29145991e-02,1
1.17193621e+00,-4.65052017e-01,1
1.11920944e+00,-5.18720307e-01,1
-9.56191658e-01,4.42567882e-01,0
1.22606846e+00,-4.67164440e-01,1
1.95088356e+00,4.34663645e-01,1
1.52063019e+00,-3.66153388e-01,1
6.91412513e-01,7.07623223e-01,0
2.70475728e-01,-2.04029328e-01,1
1.08499550e+00,2.05998515e-01,0
2.93875138e-01,-2.15773442e-01,1
1.37961133e+00,-4.03995175e-01,1
7.32997341e-01,7.44279397e-01,0
9.85925013e-01,4.16186581e-01,0
5.10783134e-01,-3.07802883e-01,1
4.58274339e-01,8.53091035e-01,0
3.70941515e-01,9.50139244e-01,0
-9.97067455e-01,2.04789060e-01,0
8.47168813e-01,-4.67166162e-01,1
-1.54411980e-01,9.60882746e-01,0
1.84944214e+00,4.58033270e-01,1
1.81773662e+00,-9.10896705e-02,1
